,customer_id,age,gender,CityOfBirth,dateOfCustomer,depositAverage,ConsumerLoan,CarLoan,Mortgage,CreditCard,AddCreditCard,Overdraft,HGS,DepositAccount,CurrencyDepositAccount,BES,HouseInsurance,CarInsurance,LifeInsurance,HealthInsurance,ComplementaryHealthInsurance
6072,6073,47,M,Siirt,2007-02-22,4793527,294093,517848,2377527,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N
6073,6074,70,F,Şanlıurfa,2009-05-06,8816196,551694,842629,4266935,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y
6074,6075,24,F,Burdur,1993-11-18,1972342,622938,291686,6932516,N,N,N,Y,N,Y,N,N,Y,N,Y,N
6075,6076,42,F,Denizli,2014-08-11,321280,412554,692019,6289498,N,Y,N,Y,N,N,Y,N,N,Y,N,Y
6076,6077,75,M,Hakkari,1987-08-07,3295112,277770,819012,2326946,Y,Y,N,N,Y,N,N,N,Y,N,Y,Y
6077,6078,38,M,Kocaeli,1995-06-18,5580147,319311,681194,5851549,N,N,Y,Y,N,N,N,N,Y,Y,N,N
6078,6079,41,M,Bursa,2004-03-25,9122247,719815,597722,6391833,N,Y,Y,Y,N,Y,N,Y,N,N,N,N
6079,6080,47,F,Nevşehir,1993-10-08,5681549,893810,767675,8952791,N,N,N,N,N,Y,N,Y,Y,N,Y,N
6080,6081,57,M,Kayseri,2009-11-25,4838086,601735,217889,5361098,Y,Y,Y,Y,N,N,Y,N,Y,N,N,Y
6081,6082,46,F,Şırnak,1988-07-22,4850708,570796,609024,4177238,Y,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y
6082,6083,35,F,Tekirdağ,2002-06-28,4130558,128598,413404,9929626,N,Y,Y,Y,Y,N,N,Y,N,N,Y,Y
6083,6084,59,M,Sakarya,2010-05-15,2690796,22706,325912,3217111,Y,N,Y,Y,Y,N,N,Y,N,Y,N,Y
6084,6085,18,M,Tekirdağ,2003-06-15,6367409,542420,506141,3015053,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y
6085,6086,22,F,Şanlıurfa,2014-01-30,6800280,934137,203794,2526247,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,N
6086,6087,71,F,Iğdır,2018-05-23,9857594,515261,969658,3404065,Y,Y,Y,N,N,Y,N,Y,Y,N,N,Y
6087,6088,78,F,Kocaeli,2014-10-14,8793479,86813,985011,8348365,N,Y,N,N,Y,N,N,N,Y,N,N,N
6088,6089,65,M,Elazığ,1997-05-26,2852942,271573,632382,1065147,N,N,Y,Y,Y,N,Y,N,N,Y,N,N
6089,6090,47,F,Kırklareli,2021-11-24,9640307,13417,346926,8252763,N,N,N,Y,Y,Y,Y,N,N,Y,Y,Y
6090,6091,47,M,Hatay,1980-03-13,162821,87273,703335,673333,N,Y,Y,Y,N,Y,N,N,Y,N,N,N
6091,6092,47,M,Amasya,2018-06-27,1286964,480798,991062,2124557,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y
6092,6093,26,M,Bitlis,2015-03-31,4427963,310677,330294,6391277,N,Y,N,Y,Y,N,N,N,Y,Y,N,Y
6093,6094,37,M,Bolu,2000-02-07,1988655,789447,538094,1757987,N,Y,Y,N,Y,Y,N,N,N,Y,Y,Y
6094,6095,31,F,Erzurum,1982-02-28,9119056,183307,385974,8051126,N,Y,Y,N,N,N,N,Y,Y,Y,Y,Y
6095,6096,34,M,Tunceli,1992-08-11,7335294,243245,758815,8174693,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N
6096,6097,31,M,Kars,2004-09-11,6036055,767673,397469,1014758,N,Y,N,N,N,N,Y,N,N,Y,Y,N
6097,6098,73,F,Edirne,2017-03-22,5093850,961111,153069,7684841,N,Y,Y,N,N,N,N,Y,N,N,Y,Y
6098,6099,48,F,Ardahan,2006-03-29,6056275,884713,302516,2304811,Y,Y,N,N,N,N,N,Y,Y,Y,N,N
6099,6100,18,F,Kütahya,1988-11-28,5119874,770568,173609,4950276,N,Y,Y,N,Y,N,N,N,Y,N,Y,N
6100,6101,73,M,Eskişehir,2008-03-04,1472864,769416,987143,6156852,N,N,N,N,N,N,Y,N,N,Y,N,Y
6101,6102,26,F,Çorum,1995-03-13,5129577,138549,693398,83765,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N
6102,6103,73,F,Afyon,1982-12-08,4492840,932040,760713,8369444,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N
6103,6104,21,F,Ardahan,2000-06-17,8931907,99791,257267,4492764,N,Y,N,N,Y,N,N,Y,Y,N,N,N
6104,6105,28,M,Bilecik,1997-07-04,1961093,377216,614833,9662417,Y,Y,Y,N,N,Y,Y,N,N,N,Y,N
6105,6106,48,F,Van,2006-07-31,4793558,371533,99727,261524,Y,N,N,N,Y,N,N,N,Y,Y,N,Y
6106,6107,36,M,Kırklareli,1999-09-08,9621840,903118,591780,3644686,N,N,Y,N,N,N,N,N,N,N,Y,Y
6107,6108,62,M,Karabük,2015-03-20,4483467,231895,243536,1596639,N,N,Y,N,N,Y,Y,Y,N,N,Y,N
6108,6109,65,F,Erzincan,1992-11-28,263424,702790,446281,7365426,N,N,Y,N,N,N,N,Y,Y,N,N,N
6109,6110,18,F,Şanlıurfa,1991-02-13,2080375,346664,939407,7250604,N,Y,N,Y,N,Y,Y,Y,Y,Y,N,N
6110,6111,64,F,Bursa,2005-12-22,6365855,275026,9299,6659688,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y
6111,6112,64,M,Diyarbakır,2012-11-20,7124482,73860,372819,7629461,N,N,Y,N,N,Y,Y,N,N,Y,N,Y
6112,6113,79,F,Adana,2004-01-27,3339088,785146,151405,4126998,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N
6113,6114,53,F,Elazığ,2019-11-02,7207805,355361,525707,1257069,N,Y,N,N,Y,N,Y,Y,N,Y,Y,Y
6114,6115,35,M,Bitlis,2004-06-15,5493094,458185,636527,5707696,Y,N,N,Y,N,N,N,N,N,Y,Y,N
6115,6116,25,F,Samsun,2010-05-03,2185602,851380,36195,1291967,N,Y,N,N,Y,Y,N,Y,N,Y,Y,Y
6116,6117,71,F,Ordu,1988-11-05,7354155,105452,242998,4314084,N,Y,N,Y,Y,N,Y,N,N,N,N,Y
6117,6118,20,F,Osmaniye,2013-03-02,3269906,903964,542746,410122,Y,Y,N,N,Y,N,N,Y,Y,N,N,N
6118,6119,34,F,Eskişehir,2014-07-03,4493342,312083,524773,3185810,N,N,Y,Y,Y,N,N,Y,Y,N,N,N
6119,6120,53,M,Antalya,1988-02-20,5123097,156382,552297,496761,N,N,N,N,N,Y,N,Y,N,Y,Y,Y
6120,6121,36,F,Elazığ,2002-12-08,7055265,748202,143603,5504900,Y,N,N,N,Y,N,Y,N,Y,Y,Y,N
6121,6122,37,M,Kırıkkale,1999-01-24,1530857,95752,552198,9722030,N,Y,Y,N,Y,N,Y,N,Y,N,Y,N
6122,6123,36,F,Kocaeli,1980-06-03,3650672,775332,166786,8749627,Y,N,N,Y,N,Y,Y,Y,N,N,Y,Y
6123,6124,69,M,Ankara,2011-06-03,1041097,278776,34244,8031652,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,Y
6124,6125,30,M,Eskişehir,2006-11-04,3556856,949583,334989,3320554,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y
6125,6126,61,F,Isparta,1985-09-28,51794,614073,991405,5993811,Y,N,Y,Y,N,Y,N,N,Y,N,Y,Y
6126,6127,65,F,Adana,1992-08-26,5493104,985700,833434,4452268,N,N,Y,Y,N,N,Y,N,N,Y,Y,N
6127,6128,42,M,Artvin,1992-12-05,6054738,393288,729128,9847016,N,Y,N,Y,N,Y,N,Y,N,N,N,Y
6128,6129,21,F,Denizli,1995-03-31,5767201,141934,369995,3868713,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y
6129,6130,50,M,Muğla,2005-03-26,1020980,321425,377316,4962738,N,Y,Y,Y,N,N,N,N,N,N,N,Y
6130,6131,18,F,Nevşehir,2018-02-03,6839707,884666,48364,8767179,N,Y,N,N,N,N,Y,Y,Y,N,N,N
6131,6132,55,F,Niğde,2005-09-04,192922,394976,384155,2701111,N,N,Y,Y,N,Y,N,N,Y,N,N,N
6132,6133,58,M,Muğla,2010-07-25,154782,25503,950062,1551847,N,Y,Y,N,Y,N,N,Y,N,Y,N,N
6133,6134,63,F,Malatya,2021-02-27,9247749,231808,715464,389283,N,N,Y,N,N,Y,N,Y,N,Y,N,N
6134,6135,79,M,Bitlis,2005-04-28,9998898,257361,302032,5112628,Y,N,Y,N,N,N,Y,Y,N,N,Y,Y
6135,6136,23,F,Kütahya,1981-07-01,9915367,716781,937851,114538,Y,Y,N,Y,Y,N,Y,Y,Y,N,N,Y
6136,6137,33,M,Erzincan,1987-12-20,5691617,932983,354282,7604517,Y,N,N,Y,N,Y,N,N,N,N,Y,N
6137,6138,37,F,Yozgat,2008-12-07,9340224,938048,951507,3823778,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,N
6138,6139,34,M,Düzce,1984-06-05,6823086,136946,641598,4636263,Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,N
6139,6140,73,F,Şırnak,1989-03-24,4099159,639791,643286,3675317,N,Y,N,N,Y,Y,N,Y,N,Y,N,Y
6140,6141,55,F,Aydın,1990-05-07,2007349,473322,861812,4517193,N,Y,N,N,N,Y,Y,N,Y,N,N,Y
6141,6142,46,M,Çorum,2015-07-14,6330017,648794,945933,9277421,N,N,N,N,Y,Y,N,Y,N,N,Y,Y
6142,6143,59,F,Rize,2004-08-06,4447209,307449,954206,7899755,Y,Y,N,N,Y,Y,Y,N,N,N,N,Y
6143,6144,58,M,Hatay,2003-01-02,9686907,235491,489372,6454532,N,Y,N,Y,Y,N,N,N,Y,Y,N,N
6144,6145,27,M,Kırıkkale,1994-08-27,414660,458118,494576,9126664,Y,N,Y,N,Y,N,Y,N,Y,N,Y,Y
6145,6146,75,F,Tunceli,2006-12-10,2410963,387666,389163,6585582,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y
6146,6147,35,F,Bolu,1999-05-06,5121414,307877,298250,1279183,Y,N,Y,N,Y,N,Y,Y,N,N,Y,N
6147,6148,58,F,Burdur,1995-06-06,3771710,746197,669971,4337704,N,Y,N,N,Y,N,Y,N,Y,N,Y,Y
6148,6149,74,M,Sinop,2015-01-11,1486436,496947,775579,2708287,Y,Y,Y,N,Y,N,N,N,Y,N,N,N
6149,6150,46,M,Kars,2016-12-16,250129,631226,745143,826391,Y,N,N,N,N,Y,N,N,N,N,N,Y
6150,6151,77,F,Samsun,1999-08-16,7577529,963938,445121,7361248,N,N,Y,N,Y,N,N,Y,N,Y,Y,Y
6151,6152,33,F,Aydın,2022-12-25,9440449,193720,24989,1229448,N,N,N,N,N,Y,Y,N,Y,Y,Y,Y
6152,6153,46,F,Kırklareli,1984-04-05,9101365,518857,227954,570435,N,N,N,N,N,Y,N,N,Y,N,N,Y
6153,6154,65,F,Konya,1982-10-23,6114301,743725,103569,7781856,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y
6154,6155,33,M,Batman,1992-01-29,2777635,424886,634384,7154910,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y
6155,6156,38,F,Yalova,2006-06-10,6390319,611706,472356,3461152,N,N,Y,Y,N,N,Y,N,Y,Y,N,N
6156,6157,62,M,Edirne,2001-09-12,3896767,338651,69061,6968331,Y,N,Y,N,N,N,N,Y,N,Y,Y,N
6157,6158,74,F,Kahramanmaraş,1995-11-17,4164079,928534,391263,5915560,Y,N,N,N,Y,Y,Y,N,N,Y,Y,Y
6158,6159,68,F,Siirt,2014-06-27,642261,992712,27929,2103866,N,Y,N,N,N,N,Y,N,Y,N,N,Y
6159,6160,26,F,Edirne,2022-02-12,8751254,954184,782849,5048425,Y,N,Y,Y,Y,N,N,N,N,Y,N,Y
6160,6161,46,M,Mardin,2001-08-27,8288664,502193,310505,48760,N,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y
6161,6162,57,M,Karaman,1991-10-18,5908407,73735,287119,3578797,Y,Y,Y,N,Y,N,N,Y,N,N,Y,N
6162,6163,56,M,Kahramanmaraş,2016-12-14,5624081,807760,714680,921875,N,Y,N,N,Y,N,Y,N,N,Y,Y,N
6163,6164,57,F,Nevşehir,1989-08-18,6800066,485176,163580,3356773,N,N,N,N,Y,Y,N,Y,N,N,Y,Y
6164,6165,79,F,Kilis,2010-10-19,9462866,976365,3169,2789359,Y,Y,Y,N,N,N,Y,N,Y,N,N,Y
6165,6166,20,F,Siirt,2010-09-22,7779488,68905,930007,3560857,N,Y,N,N,Y,Y,N,Y,Y,Y,Y,N
6166,6167,35,M,Amasya,2011-01-09,865616,913904,724392,5569789,Y,Y,Y,N,Y,N,N,N,N,Y,Y,N
6167,6168,49,M,Antalya,2017-09-13,5825812,719143,81921,4962193,Y,N,Y,Y,N,Y,Y,Y,N,N,N,N
6168,6169,41,F,Siirt,2009-11-10,9782500,252651,883467,7405019,N,Y,N,N,N,Y,Y,N,N,N,Y,Y
6169,6170,52,F,Isparta,2021-03-22,9657789,726986,662412,5459477,N,N,N,N,Y,N,N,N,Y,Y,Y,N
6170,6171,45,F,Kırklareli,1995-10-28,8342918,81245,631708,2088548,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,N
6171,6172,18,M,Sivas,2012-11-02,5571108,768974,816534,9205596,N,N,Y,N,N,N,Y,Y,Y,N,N,N
6172,6173,44,M,Kayseri,2021-12-05,2466245,147697,483874,4442242,Y,N,N,Y,Y,Y,Y,Y,N,N,N,N
6173,6174,27,M,Bursa,1992-05-03,2943590,373317,22908,1338322,Y,N,N,N,Y,Y,Y,N,N,Y,Y,N
6174,6175,75,M,Hatay,2017-03-05,9067104,522802,939020,7444409,N,Y,Y,Y,N,Y,Y,N,Y,N,N,N
6175,6176,27,F,Kayseri,2010-10-13,2404992,757504,894823,9889206,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y
6176,6177,26,F,İçel (Mersin),2003-03-02,8099243,386183,132758,5183175,Y,N,Y,N,N,N,Y,Y,N,N,Y,Y
6177,6178,33,M,Bartın,2004-09-16,7421701,560500,943807,6957879,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,N
6178,6179,59,M,Karabük,1991-10-20,4858871,660472,174779,1736496,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N
6179,6180,23,M,Bartın,2022-06-01,390232,807807,331720,5664059,N,N,Y,N,Y,Y,N,Y,N,N,Y,N
6180,6181,57,M,Konya,1989-07-07,3701762,829148,334968,4127512,Y,Y,Y,N,N,N,Y,N,N,N,N,Y
6181,6182,39,F,Samsun,2020-03-18,8635332,14609,141960,1731987,N,Y,Y,N,N,Y,N,Y,Y,Y,N,Y
6182,6183,28,F,İçel (Mersin),2002-10-10,4607967,92027,857214,1280493,Y,N,N,N,N,Y,N,Y,Y,N,N,N
6183,6184,62,M,Kastamonu,2020-11-02,6998259,459822,321666,488283,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y
6184,6185,24,M,Hatay,2001-10-07,7639422,990406,439100,9978204,Y,Y,Y,N,N,N,Y,Y,N,Y,N,Y
6185,6186,62,M,İzmir,2011-10-11,9114457,417454,193942,7834594,N,Y,N,N,N,Y,N,Y,N,Y,N,Y
6186,6187,70,F,Zonguldak,2017-06-26,9394370,174301,862037,892630,N,Y,Y,Y,N,N,N,N,N,Y,N,N
6187,6188,74,F,Aksaray,2021-07-03,3322199,900217,852886,3326378,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,N
6188,6189,50,F,Kütahya,1995-06-29,668200,644576,917055,1608979,N,N,Y,N,Y,N,Y,N,N,Y,Y,N
6189,6190,28,F,Sivas,1995-02-08,8859141,541319,646140,2885112,Y,N,Y,Y,N,Y,Y,N,Y,N,N,Y
6190,6191,43,M,Kocaeli,2020-02-15,4854927,384681,444979,5163809,N,Y,N,Y,N,Y,N,N,N,Y,N,N
6191,6192,68,M,Tunceli,1980-02-26,3898661,54328,449449,7192412,Y,N,N,N,N,N,N,N,Y,Y,Y,Y
6192,6193,67,M,Kırıkkale,1996-07-02,3417490,842532,858416,8826061,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y
6193,6194,46,M,Mardin,2000-12-27,4948590,31918,603116,280476,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,N
6194,6195,75,M,Şırnak,2007-11-08,368018,791163,660398,935772,Y,N,Y,N,Y,Y,N,Y,N,Y,Y,N
6195,6196,34,F,Kilis,2017-05-25,2007418,529659,380243,7852716,N,N,Y,Y,N,N,N,N,Y,Y,Y,Y
6196,6197,35,M,Sinop,1987-03-11,837528,992492,328173,189694,Y,N,Y,Y,Y,N,Y,N,Y,N,N,Y
6197,6198,38,M,Mardin,1990-07-20,9662508,181683,191690,1261487,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y
6198,6199,64,M,Yalova,1992-09-24,8629209,307257,700499,6209695,Y,N,N,Y,N,N,Y,N,N,Y,N,Y
6199,6200,24,F,Aydın,1993-08-31,9802596,238114,549501,8684019,N,N,N,N,Y,N,N,Y,Y,N,Y,N
6200,6201,20,M,Balıkesir,2003-10-18,4035562,505068,445199,3570530,N,Y,Y,Y,N,Y,N,Y,Y,N,N,N
6201,6202,31,M,Bingöl,1991-10-19,4067893,192041,988222,1486594,N,Y,Y,N,Y,Y,Y,Y,N,N,N,Y
6202,6203,44,M,Iğdır,1981-07-26,2639886,4454,98193,3809360,Y,N,N,N,N,Y,Y,N,N,Y,N,Y
6203,6204,54,M,Nevşehir,2003-06-24,5582848,691978,685453,2844053,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y
6204,6205,70,F,Bilecik,2013-04-07,7255584,986787,567177,4149041,N,Y,Y,N,Y,N,N,Y,N,N,N,N
6205,6206,68,F,Adıyaman,2009-07-04,6710471,127123,945808,7934819,Y,N,N,N,Y,N,Y,N,N,Y,Y,N
6206,6207,74,M,Rize,2022-04-20,3291239,943586,382105,6486003,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y
6207,6208,36,M,İstanbul,2014-02-16,5876554,995306,232887,4271975,N,N,N,Y,Y,N,N,Y,Y,N,N,N
6208,6209,69,F,Bingöl,2018-05-17,3263854,185468,273100,5471567,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y
6209,6210,40,F,Aydın,2014-08-19,7123696,707383,722419,687334,N,N,N,N,Y,N,Y,Y,Y,Y,N,N
6210,6211,25,F,Balıkesir,1997-10-03,2378219,2428,125404,856184,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y
6211,6212,75,F,Şırnak,1982-05-05,3885554,238447,839520,5107939,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,Y
6212,6213,60,F,Ordu,2010-07-19,2514815,513958,348573,4963264,Y,N,Y,Y,N,Y,Y,N,N,Y,N,Y
6213,6214,58,F,Mardin,1984-03-31,2760173,262001,526568,7667788,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N
6214,6215,67,M,Kırıkkale,2015-10-24,4401701,255860,569587,1556375,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N
6215,6216,26,M,Sakarya,2010-08-15,6303414,249227,17656,4938257,N,N,Y,Y,N,Y,N,Y,N,N,N,N
6216,6217,25,M,Bingöl,2015-06-26,7921444,544440,895677,5105026,Y,Y,N,Y,Y,Y,N,Y,Y,N,Y,N
6217,6218,55,M,Bartın,1983-01-30,7385364,369697,170849,9109918,N,N,Y,N,Y,Y,N,Y,Y,Y,N,Y
6218,6219,44,M,Ordu,1993-09-23,5931680,945608,978355,4745004,N,N,Y,Y,Y,Y,N,Y,N,N,Y,Y
6219,6220,42,F,Bitlis,2004-04-30,3892489,310637,206770,9074621,N,N,Y,Y,N,N,Y,N,Y,Y,N,N
6220,6221,49,F,Konya,2003-04-02,124992,685284,239585,4126298,N,N,N,N,Y,N,N,Y,N,Y,Y,N
6221,6222,79,F,Hatay,2019-03-25,5617083,237160,56938,5167610,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N
6222,6223,31,F,Ağrı,1990-08-15,8175167,312467,900868,2627753,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,N
6223,6224,31,M,Konya,1980-07-10,4143010,581288,912375,6619619,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,N
6224,6225,47,M,Samsun,1991-08-15,8071018,494408,841409,1415257,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N
6225,6226,40,M,Adıyaman,2012-09-06,9151473,872309,373841,8756448,N,Y,N,Y,N,N,Y,N,N,N,Y,N
6226,6227,53,M,Sivas,1998-06-14,7160759,916954,390947,1037949,N,N,N,Y,N,Y,Y,Y,Y,N,Y,N
6227,6228,51,F,Kayseri,2009-09-22,6000290,764956,274968,1818949,N,Y,Y,N,N,N,Y,Y,N,Y,N,N
6228,6229,66,F,Karaman,1988-09-29,1966201,592062,944613,2166897,Y,N,Y,Y,Y,N,N,N,N,Y,Y,N
6229,6230,73,M,Artvin,2011-04-24,5835924,599962,204359,1733592,N,Y,Y,Y,Y,Y,Y,N,N,N,N,Y
6230,6231,46,M,Kilis,2010-06-14,4507723,964027,450603,2704048,N,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N
6231,6232,68,M,Çankırı,2001-10-29,4825141,781373,959882,5372070,Y,N,Y,Y,N,Y,N,N,Y,N,Y,Y
6232,6233,67,M,Kütahya,1992-07-22,4299786,212614,516285,8293713,N,N,N,Y,N,Y,N,N,N,N,N,N
6233,6234,64,M,Burdur,1991-05-12,5116211,654583,987165,6094496,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N
6234,6235,35,F,Adıyaman,2017-07-14,2490285,576044,479628,8232244,Y,N,N,N,N,Y,N,N,Y,N,N,Y
6235,6236,36,M,Nevşehir,1993-06-26,8898114,56699,482905,7496920,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y
6236,6237,51,M,Manisa,2006-10-13,4580929,920859,773723,4344733,Y,N,Y,N,N,N,N,N,Y,Y,Y,Y
6237,6238,38,M,Samsun,2003-08-22,2576405,413203,910103,1947696,N,Y,N,Y,Y,Y,N,N,N,N,N,N
6238,6239,43,M,Muş,2007-01-05,1130686,544500,505916,2288304,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N
6239,6240,33,M,Kahramanmaraş,1996-01-13,9197013,382238,9348,3850979,N,N,Y,Y,N,Y,Y,Y,N,N,N,N
6240,6241,68,F,Çorum,2012-08-26,7600282,89540,560750,5845177,Y,N,Y,N,N,Y,N,Y,N,N,N,N
6241,6242,33,F,Gümüşhane,2020-11-09,2174741,206162,16901,2299167,Y,Y,N,Y,N,N,Y,Y,N,Y,N,N
6242,6243,69,M,Çorum,2021-10-24,9711504,339213,131456,399451,N,Y,N,N,Y,N,N,N,N,N,N,N
6243,6244,78,F,Burdur,1990-02-23,6521800,115856,233101,1517515,Y,N,N,N,N,Y,Y,N,N,N,Y,Y
6244,6245,29,F,Bilecik,2019-03-28,8437376,623956,43837,6652619,N,Y,N,N,Y,Y,N,Y,Y,N,Y,Y
6245,6246,27,M,Denizli,2021-02-05,4750201,741575,727723,8686757,N,N,Y,N,Y,N,Y,N,Y,N,N,N
6246,6247,72,F,Tunceli,2018-05-25,6063550,236125,586562,7591450,N,N,N,N,Y,Y,Y,Y,N,Y,N,Y
6247,6248,24,F,Osmaniye,1995-12-22,7808055,715100,774312,4392701,Y,Y,N,Y,Y,Y,N,N,N,Y,Y,N
6248,6249,44,M,Amasya,2006-12-31,8294219,197865,853501,9660467,Y,N,N,N,N,Y,N,Y,N,Y,Y,N
6249,6250,31,M,Mardin,1989-11-13,9695765,795283,135286,1974670,Y,Y,N,Y,N,Y,N,N,N,Y,N,Y
6250,6251,70,F,Eskişehir,1987-06-13,9430124,13170,390827,2542481,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y
6251,6252,46,F,Bursa,2001-08-22,7754426,735925,116802,2844930,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N
6252,6253,43,M,Diyarbakır,2014-12-04,173223,510640,281753,5333736,N,Y,N,Y,N,Y,N,N,N,Y,N,Y
6253,6254,57,M,Ardahan,2008-06-23,2795914,715789,753280,1036541,Y,N,N,Y,N,Y,Y,N,N,N,Y,Y
6254,6255,19,F,Gaziantep,1989-11-08,4383828,486895,781423,6223335,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y
6255,6256,79,M,Kocaeli,1984-11-11,9394272,869197,884552,3188484,Y,Y,N,N,Y,Y,N,Y,Y,N,N,Y
6256,6257,48,F,Düzce,2005-08-05,3383491,784321,895858,4404553,N,N,N,Y,Y,Y,N,N,Y,Y,N,Y
6257,6258,36,M,Aksaray,1994-10-21,8352806,75722,369484,8586055,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,N
6258,6259,41,F,Kahramanmaraş,1985-11-24,7811844,684804,212204,6554909,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y
6259,6260,20,M,Bilecik,2012-06-22,3256561,962789,616066,9923060,N,N,Y,N,N,Y,N,N,Y,N,Y,N
6260,6261,33,F,Artvin,1996-06-20,8513281,865808,775018,7578287,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N
6261,6262,41,M,Bolu,2012-06-27,9699997,475008,543191,3994564,N,N,N,Y,N,Y,N,N,N,N,N,Y
6262,6263,23,M,Iğdır,2013-09-28,9668106,203098,541146,1588170,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N
6263,6264,33,F,Balıkesir,1992-12-14,9072936,263060,175219,2599725,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N
6264,6265,32,F,İstanbul,1997-08-24,5867644,702949,516336,6570645,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N
6265,6266,40,M,Ordu,2003-05-28,3528348,854466,195444,4415309,N,N,N,N,N,N,N,Y,N,N,Y,Y
6266,6267,26,F,Bartın,1985-12-01,7340889,336286,742614,7605939,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,Y
6267,6268,76,M,Rize,2016-10-29,9979505,224586,434757,9111608,Y,N,N,N,Y,Y,Y,N,Y,Y,N,N
6268,6269,78,F,Aydın,2007-01-25,2942728,181201,494643,6119276,Y,Y,N,N,Y,N,Y,N,Y,Y,N,Y
6269,6270,62,F,Kahramanmaraş,2022-12-14,9571869,834991,743715,8349988,N,Y,Y,N,Y,N,Y,Y,Y,N,N,Y
6270,6271,44,M,Burdur,1998-06-01,8816010,243226,247520,7119897,Y,N,Y,Y,N,Y,Y,N,N,N,N,Y
6271,6272,77,M,Elazığ,2005-01-17,1552593,494137,617734,2870957,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y
6272,6273,63,M,Bursa,1986-10-10,9804525,129560,951976,8405171,N,N,N,Y,N,N,Y,N,Y,N,N,N
6273,6274,22,M,Balıkesir,1996-10-29,4578114,38483,687962,8181345,N,N,N,Y,N,Y,Y,Y,N,Y,N,Y
6274,6275,33,M,Nevşehir,2016-08-27,6139697,683720,372850,672620,N,N,Y,N,Y,N,Y,N,Y,N,Y,Y
6275,6276,50,M,Çankırı,1995-12-27,947134,150883,207517,7139706,Y,Y,N,Y,N,N,Y,N,N,N,N,Y
6276,6277,56,M,Trabzon,1986-01-11,1177517,71995,242185,1061870,N,N,Y,N,Y,N,Y,N,Y,N,Y,Y
6277,6278,24,M,İstanbul,2001-07-31,3940677,630137,290523,6426188,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y
6278,6279,31,M,Çankırı,1981-09-11,762495,897129,555178,7976182,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N
